BASKETID,BASKETTYPE,DIRECTION,FID,LOCATION_DESCRIPTION,OWNERTYPE,SECTION,STATEPLANE_LABELX,STATEPLANE_LABELY,STATEPLANE_SNAPPEDX,STATEPLANE_SNAPPEDY,STREETNAME1,STREETNAME2,point
11040212,R,NE,684,NE corner of W 145 ST and ADAM CLAYTON POWELL JR BOULEVARD,D,MN104,1001213.243,238645.6901,1001174.497,238631.6324,W 145 ST,ADAM CLAYTON POWELL JR BOULEVARD,POINT (-73.93871243699994 40.821694853000054)
30640081,S,S,18150,S corner of 4 AV and 3 ST,D,BKS064,988252.6718,184709.4941,988244.4733,184779.7453,4 AV,3 ST,POINT (-73.98557169699995 40.673668949000046)
40310004,S,NW,15710,NW corner of NORTHERN BLVD and 88 ST,D,QW031,1017465.459,214863.091,1017530.747,214818.9667,NORTHERN BLVD,88 ST,POINT (-73.88011005099997 40.75637189200006)
11130102,R,SW,11606,SW corner of E 125 ST and PARK AV,D,MN113,1000994.145,232589.2216,1001060.245,232583.0815,E 125 ST,PARK AV,POINT (-73.93951915699995 40.80507195600006)
10520301,H,NE,2313,NE corner of E 57 ST and PARK AV,B,MN052,992465.5502,216772.3775,992419.5473,216755.6751,E 57 ST,PARK AV,POINT (-73.97034502199995 40.761670965000064)
41420086,S,Direction TBD,11578,Location Description T/K,D,QE142,1052496.987,157866.3612,1052537.143,157858.719,Street Name TBD,,POINT (-73.75424121899994 40.599728397000035)
10210233,S,SW,516,SW corner of LAFAYETTE ST and PRINCE ST,D,MN021,985159.0526,202912.5001,985194.1812,202932.5302,LAFAYETTE ST,PRINCE ST,POINT (-73.99672182899997 40.72363282200007)
11030027,S,SE,21909,SE corner of FREDERICK DOUGLASS BOULEVARD and W 135 ST,D,MN103,999069.8542,236681.5162,999062.4635,236721.3672,FREDERICK DOUGLASS BOULEVARD,W 135 ST,POINT (-73.94646093899996 40.81630760500008)
20930026,S,NW,20245,NW corner of CASTLE HILL AV and NEWBOLD AV,D,BX093,1025310.476,242967.5453,1025339.261,242944.3829,CASTLE HILL AV,NEWBOLD AV,POINT (-73.85162163799998 40.833477956000024)
20120054,S,NW,8004,NW corner of E 149 ST and PROSPECT AV,D,BX012,1010654.836,235327.0497,1010673.736,235268.9324,E 149 ST,PROSPECT AV,POINT (-73.90461258499994 40.812562944000035)
10310011,R,N,22196,N corner of HENRY ST and CLINTON ST,D,MN031,987855.2165,199323.8291,987843.0079,199293.7842,HENRY ST,CLINTON ST,POINT (-73.98699671499998 40.71378209300008)
40710125,R,NE,11819,NE corner of MAIN ST and 41 RD,D,QE071,1031625.665,215357.2472,1031603.801,215349.2641,MAIN ST,41 RD,POINT (-73.82899533199998 40.75766369100006)
41330042,S,N,16152,N corner of JAMAICA AV and 209 ST,D,QE133,1053222.753,199801.9748,1053190.538,199774.1477,JAMAICA AV,209 ST,POINT (-73.75119880599993 40.714826378000055)
20940027,R,S,9857,S corner of HUGH J GRANT CIR and CROSS BRONX EXPY,O,BX094,1022904.975,242649.2333,1022905.07,242733.7206,HUGH J GRANT CIR,CROSS BRONX EXPY,POINT (-73.86031619199997 40.83261513800005)
20730070,S,E,10236,E corner of E 204 ST and HULL AV,D,BX073,1018029.609,257156.1832,1018001.632,257153.5737,E 204 ST,HULL AV,POINT (-73.87786090499998 40.87245236600006)
10110272,C,S,5994,S corner of FULTON ST and PEARL ST,B,MN011,983021.0353,197102.9369,983031.154,197134.6186,FULTON ST,PEARL ST,POINT (-74.00443416099995 40.707686919000025)
21120025,H,Direction TBD,8380,Location Description T/K,P,BX112,1027025.44,248983.0651,1027083.904,248960.5108,Street Name TBD,,POINT (-73.84538593599996 40.84998063900008)
21030056,S,E,20230,E corner of E TREMONT AV and SULLIVAN PL,D,BX103,1032866.063,241356.7237,1032802.921,241368.0278,E TREMONT AV,SULLIVAN PL,POINT (-73.82432983199999 40.829018362000056)
10320068,R,SW,22851,SW corner of ORCHARD ST and RIVINGTON ST,D,MN032,987220.8097,201678.6538,987248.078,201694.9146,ORCHARD ST,RIVINGTON ST,POINT (-73.98928410799994 40.720245759000086)
50220124,R,N,54294,N corner of N RAILROAD AV and CLOISTER PL,D,SI022,951987.5117,148693.8825,951980.5206,148647.1601,N RAILROAD AV,CLOISTER PL,POINT (-74.11613643799996 40.574755828000036)
10750243,S,NE,46983,NE corner of MANHATTAN AV and W 102 ST,D,MN075,994480.4457,229332.9777,994427.3218,229325.355,MANHATTAN AV,W 102 ST,POINT (-73.96305254599997 40.79614439800008)
40150038,S,W,21548,W corner of BROADWAY and 43 ST,D,QW015,1007272.682,215367.9919,1007327.969,215381.6461,BROADWAY,43 ST,POINT (-73.91689918799995 40.75779013000005)
30350062,H,SE,16933,SE corner of FULTON ST and BUFFALO AV,D,BKN035,1005216.926,186626.2521,1005187.658,186650.7193,FULTON ST,BUFFALO AV,POINT (-73.92440912499995 40.67890609400007)
11230116,S,SW,7675,SW corner of ST NICHOLAS AV and W 189 ST,D,MN123,1003513.195,250505.7966,1003555.01,250533.0653,ST NICHOLAS AV,W 189 ST,POINT (-73.93036854199994 40.85424268400004)
40220046,S,SW,16531,SW corner of ROOSEVELT AV and 53 ST,D,QW022,1008698.51,210407.4106,1008743.638,210475.1467,ROOSEVELT AV,53 ST,POINT (-73.91177058099998 40.744170765000035)
30220030,S,W,9770,W corner of ATLANTIC AV and 4 AV,D,BKN022,990178.6637,188579.8424,990208.6823,188612.4608,ATLANTIC AV,4 AV,POINT (-73.97862503599998 40.68429110000005)
30330082,S,NW,9656,NW corner of HANCOCK ST and LEWIS AV,D,BKN033,1002144.947,188608.2098,1002172.044,188584.9214,HANCOCK ST,LEWIS AV,POINT (-73.93547930199998 40.68435286000005)
30620063,R,E,15640,E corner of SMITH ST and UNION ST,D,BKS062,986014.692,187634.8964,985963.6285,187624.6609,SMITH ST,UNION ST,POINT (-73.99363891299998 40.68169924800003)
20430046,R,NE,22620,NE corner of GRAND CONCOURSE and MT EDEN PKWY,D,BX043,1008728.304,246523.1871,1008696.155,246497.2662,GRAND CONCOURSE,MT EDEN PKWY,POINT (-73.91153142899998 40.84329868200007)
10820038,H,NW,2864,NW corner of 1 AV and E 72 ST,B,MN082,996417.9195,219094.5176,996419.8999,219057.4195,1 AV,E 72 ST,POINT (-73.95607358899997 40.76804008500005)
40720024,S,NW,11729,NW corner of MAIN ST and 59 AV,D,QE072,1032479.666,210395.9858,1032516.942,210359.6699,MAIN ST,59 AV,POINT (-73.82594834299995 40.74404168900003)
10630246,H,NE,38595,NE corner of 2 AV and E 57 ST,B,MN063,993934.334,215937.3549,993914.6657,215924.978,2 AV,E 57 ST,POINT (-73.96504422099997 40.75937755500007)
10430100,S,NW,1417,NW corner of 10 AV and W 48 ST,D,MN043,986251.9238,217483.1986,986253.5239,217449.9457,10 AV,W 48 ST,POINT (-73.99277470899995 40.76362557600004)
10740004,S,NE,4545,NE corner of BROADWAY and W 97 ST,D,MN074,992305.1318,229037.5311,992254.1831,229028.9678,BROADWAY,W 97 ST,POINT (-73.97090939699996 40.795335727000065)
41420050,S,NW,15817,NW corner of ROCKAWAY BEACH BLVD and BEACH 81 ST,D,QE142,1037730.641,153601.0268,1037743.938,153611.0216,ROCKAWAY BEACH BLVD,BEACH 81 ST,POINT (-73.80744900799994 40.588122346000034)
10130305,S,SW,18059,SW corner of CANAL ST and BROADWAY,D,MN013,983643.3526,201381.7423,983690.7819,201358.4356,CANAL ST,BROADWAY,POINT (-74.00218992999999 40.71943128600003)
10510327,S,NE,1853,NE corner of AVE OF THE AMERICAS and W 29 ST,D,MN051,987097.4559,211310.2585,987042.9504,211307.9829,AVE OF THE AMERICAS,W 29 ST,POINT (-73.98972503799996 40.74668219100005)
40750004,H,SW,11671,SW corner of COLLEGE PT BLVD and 20 AV,D,QE075,1026861.979,224025.8752,1026894.298,224084.2468,COLLEGE PT BLVD,20 AV,POINT (-73.84613522799998 40.78148102800003)
31540034,S,NE,14926,NE corner of HARKNESS AV and KNAPP ST,D,BKS154,1003379.375,152954.6682,1003329.435,152923.183,HARKNESS AV,KNAPP ST,POINT (-73.93112950699998 40.58648891200005)
10620161,H,SE,2781,SE corner of MADISON AV and E 39 ST,B,MN062,989623.5745,212780.9042,989619.1822,212824.5216,MADISON AV,E 39 ST,POINT (-73.98060715199995 40.75071757000006)
40810029,S,NW,11457,NW corner of UNION TP and 177 ST,D,QE081,1042138.031,203908.0132,1042189.467,203887.653,UNION TP,177 ST,POINT (-73.79114879999997 40.72617590400006)
30910083,S,SE,20972,SE corner of FRANKLIN AV and PRESIDENT ST,D,BKN091,995775.9133,182875.8863,995745.7119,182950.7168,FRANKLIN AV,PRESIDENT ST,POINT (-73.95845333099999 40.66862950800004)
30310063,R,W,23666,W corner of MARCUS GARVEY BLVD and BROADWAY,D,BKN031,1000488.514,194401.7592,1000540.345,194405.3855,MARCUS GARVEY BLVD,BROADWAY,POINT (-73.94143777999994 40.70025800800005)
40940078,S,NE,12930,NE corner of LEFFERTS BLVD and ABINGDON RD,D,QW094,1031018.773,196961.0166,1030950.501,196920.7306,LEFFERTS BLVD,ABINGDON RD,POINT (-73.83131382099998 40.707173871000066)
40520021,H,SE,16673,SE corner of MYRTLE AV and NORMAN ST,B,QW052,1012562.382,194445.2919,1012550.34,194493.4201,MYRTLE AV,NORMAN ST,POINT (-73.89789362399995 40.70034710400006)
30630092,S,S,16011,S corner of 4 AV and DOUGLASS ST,D,BKS063,989353.895,186702.2723,989341.9911,186732.3595,4 AV,DOUGLASS ST,POINT (-73.98160024699996 40.67913811100004)
10510516,H,Direction TBD,2218,Location Description T/K,B,MN051,986614.6793,212927.0128,986638.1746,212969.5549,Street Name TBD,,POINT (-73.99146679999996 40.75111991700004)
50130171,S,SE,26273,SE corner of PORT RICHMOND AV and SMITH PL,D,SI013,944666.6129,167408.8621,944649.006,167437.1553,PORT RICHMOND AV,SMITH PL,POINT (-74.14259904099998 40.62609492800004)
50110130,R,S,21821,S corner of VAN DUZER ST EX and BAY ST,D,SI011,963274.0869,170574.2606,963268.9038,170627.3468,VAN DUZER ST EX,BAY ST,POINT (-74.07557623299994 40.634846880000055)
10920026,S,SW,4615,SW corner of BROADWAY and W 130 ST,D,MN092,995946.3893,236906.5987,995988.9362,236914.2277,BROADWAY,W 130 ST,POINT (-73.95774486099998 40.816930081000066)
10920011,S,NW,21279,NW corner of W 125 ST and ST NICHOLAS AV,D,MN092,997352.5286,234755.9515,997361.9505,234711.5388,W 125 ST,ST NICHOLAS AV,POINT (-73.95266897499994 40.81102518100005)
10520772,S,SE,39369,SE corner of AVE OF THE AMERICAS and W 46 ST,D,MN052,989200.2243,215116.0183,989186.3156,215176.6166,AVE OF THE AMERICAS,W 46 ST,POINT (-73.98213338799997 40.75712711300008)
10130030,S,NW,4110,NW corner of WATTS ST and GREENWICH ST,D,MN013,981601.4679,203134.0561,981623.1024,203105.9124,WATTS ST,GREENWICH ST,POINT (-74.00955672699996 40.72424058900003)
21110005,H,E,6936,E corner of MORRIS PARK AV and LURTING AV,D,BX111,1024756.864,248653.3377,1024717.15,248674.0631,MORRIS PARK AV,LURTING AV,POINT (-73.85358787399997 40.84908633500004)
10410189,R,SW,42593,SW corner of 9 AV and W 18 ST,O,MN041,983154.052,210141.4475,983223.1549,210135.147,9 AV,W 18 ST,POINT (-74.00395651199995 40.74347448700007)
20930017,S,SE,10527,SE corner of CASTLE HILL AV and ELLIS AV,D,BX093,1025493.634,242631.7894,1025460.695,242655.7746,CASTLE HILL AV,ELLIS AV,POINT (-73.85096182599995 40.83255555000005)
10510437,C,,1898,NE corner of BROADWAY and W 40 ST,B,MN051,987967.609,214124.2335,987923.431,214100.6329,,W 40 ST,POINT (-73.98658311799994 40.754405520000034)
10220146,H,SE,299,SE corner of AVE OF THE AMERICAS and W 8 ST,B,MN022,984397.9482,206474.6662,984386.4859,206513.1923,AVE OF THE AMERICAS,W 8 ST,POINT (-73.99946761199999 40.73341014600004)
40610026,S,,17911,Intersection of JEWEL AV and QUEENS BLVD,D,QW061,1026767.628,202716.321,1026718.035,202713.922,JEWEL AV,QUEENS BLVD,POINT (-73.84661065399996 40.72299223300007)
50240058,R,NW,20812,Unknown corner on RICHMOND AV,O,SI024,939025.2509,155176.3593,938941.793,155143.4207,RICHMOND AV,RICHMOND AV,POINT (-74.16283986299999 40.59249226600008)
10620263,R,SW,3768,SW corner of 1 AV and E 30 ST,D,MN062,991007.8418,209326.6641,991037.2502,209338.9711,1 AV,E 30 ST,POINT (-73.97561452699995 40.74123559600008)
10130046,S,NW,7404,NW corner of HUDSON ST and JAY ST,D,MN013,981730.2265,200893.1321,981749.7983,200867.7049,HUDSON ST,JAY ST,POINT (-74.00909135699999 40.718089830000054)
41110025,S,NW,12628,NW corner of 32 AV and 200 ST,D,QE111,1042539.899,219801.3951,1042583.314,219784.8151,32 AV,200 ST,POINT (-73.78956116499995 40.76979648200006)
10520180,H,NW,2188,NW corner of LEXINGTON AV and E 40 ST,B,MN052,990604.5253,212655.3152,990612.7629,212612.3599,LEXINGTON AV,E 40 ST,POINT (-73.97706682499995 40.750372209000034)
40330048,S,NW,16067,NW corner of 108 ST and 37 DR,D,QW033,1022965.612,213717.4201,1023009.001,213694.804,108 ST,37 DR,POINT (-73.86026384499996 40.753204948000075)
30910084,H,SE,12826,SE corner of KINGSTON AV and EASTERN PKWY,D,BKN091,1000338.868,183018.1694,1000299.43,183069.3419,KINGSTON AV,EASTERN PKWY,POINT (-73.94200465599994 40.669012928000036)
10110098,H,SW,5267,SW corner of BATTERY PL and 2 PL,P,MN011,979284.8862,196769.4172,979344.7342,196785.364,BATTERY PL,2 PL,POINT (-74.01790971299995 40.706770178000056)
10210012,H,SE,148,SE corner of SPRING ST and GREENE ST,D,MN021,984161.9447,202900.6359,984152.1459,202950.3681,SPRING ST,GREENE ST,POINT (-74.00031912699995 40.72360030400006)
50130147,S,SW,13910,SW corner of DELAFIELD AV and RAYFIELD CT,D,SI013,950227.3745,168552.7213,950245.9863,168610.299,DELAFIELD AV,RAYFIELD CT,POINT (-74.12257240999998 40.62925768100007)
10720236,C,Direction TBD,48987,Location Description T/K,P,MN072,990965.438,223870.1196,990924.5465,223892.6352,Street Name TBD,,POINT (-73.97575302299998 40.78115368500005)
10320149,R,SE,23294,SE corner of CANAL ST and ORCHARD ST,D,MN032,986517.2684,199671.809,986503.9784,199702.8713,CANAL ST,ORCHARD ST,POINT (-73.99182284199998 40.714737659000036)
10630175,S,NE,3987,NE corner of E 48 ST and 1 AV,D,MN063,993495.8089,213480.4573,993451.5531,213468.9265,E 48 ST,1 AV,POINT (-73.96663052899999 40.752634466000075)
30340028,R,NE,22291,NE corner of LEWIS AV and GREENE AV,D,BKN034,1001904.734,190752.3617,1001885.171,190725.9933,LEWIS AV,GREENE AV,POINT (-73.93633979799995 40.690238547000035)
10820131,H,SE,4202,SE corner of E 72 ST and PARK AV,B,MN082,994316.223,220123.5654,994305.8654,220156.4364,E 72 ST,PARK AV,POINT (-73.96365945999997 40.77086719600004)
30620017,H,W,18355,W corner of SMITH ST and UNION ST,D,BKS062,985874.3908,187597.177,985913.1856,187609.2935,SMITH ST,UNION ST,POINT (-73.99414477299996 40.68159574300006)
50120161,S,SE,15309,SE corner of CASTLETON AV and BEMENT AV,D,SI012,953156.8227,170485.6528,953117.0567,170532.2673,CASTLETON AV,BEMENT AV,POINT (-74.11202760699996 40.63457393300007)
31140018,S,S,19567,S corner of 86 ST and BAY 20 ST,D,BKS114,983909.4646,160126.2172,983917.271,160159.9058,86 ST,BAY 20 ST,POINT (-74.00122783899997 40.60619400400003)
41110039,S,SE,11414,SE corner of NORTHERN BLVD and 192 ST,D,QE111,1042655.83,215339.4978,1042609.293,215413.7917,NORTHERN BLVD,192 ST,POINT (-73.78918139599995 40.75754899200007)
30130046,S,SE,14992,SE corner of KINGSLAND AV and SKILLMAN AV,D,BKN013,1000896.531,200240.2216,1000870.751,200254.9768,KINGSLAND AV,SKILLMAN AV,POINT (-73.93995184799996 40.716282447000026)
20620115,R,E,9249,E corner of E TREMONT AV and VYSE AV,D,BX062,1016749.472,245830.0317,1016710.841,245819.8726,E TREMONT AV,VYSE AV,POINT (-73.88254453599995 40.841370297000026)
10850185,H,NW,3289,NW corner of LEXINGTON AV and E 94 ST,D,MN085,997559.6374,225181.3371,997556.1968,225147.7978,LEXINGTON AV,E 94 ST,POINT (-73.95193977599996 40.78474515900007)
40320070,S,SE,16508,SE corner of 37 AV and 87 ST,D,QW032,1017646.571,212576.3055,1017613.043,212611.8813,37 AV,87 ST,POINT (-73.87946768799998 40.750094569000055)
30650022,R,S,23378,S corner of 9 ST and 7 AV,D,BKS065,989372.9835,182165.2197,989365.7378,182200.4198,9 ST,7 AV,POINT (-73.98153487399998 40.66668490600006)
10130058,R,NE,7426,NE corner of CENTRE ST and WORTH ST,D,MN013,983707.3216,199844.5525,983694.463,199831.8999,CENTRE ST,WORTH ST,POINT (-74.00195903699995 40.71521207200004)
41160038,R,E,14150,E corner of SPRINGFIELD BLVD and 56 AVE,D,QE116,1051024.24,213476.2906,1051008.307,213466.5355,56 AVE,SPRINGFIELD BLVD,POINT (-73.75898992799995 40.75254251600007)
10130126,R,SW,8230,SW corner of LAFAYETTE ST and WALKER ST,D,MN013,983904.5968,200826.125,983940.9881,200837.682,LAFAYETTE ST,WALKER ST,POINT (-74.00124746199998 40.71790626400008)
40220120,H,S,70803,S corner of JACKSON AVE and QUEENS ST,B,QW022,1000929.104,211736.1392,1000929.199,211784.1631,JACKSON AVE,QUEENS ST,POINT (-73.93980585299994 40.74783585700004)
30720073,S,W,13987,W corner of 5 AV and 15 ST,D,BKS072,987127.1855,181744.2038,987179.4725,181758.8294,5 AV,15 ST,POINT (-73.98963037199997 40.665530325000084)
20430093,R,SW,22885,SW corner of EDWARD L GRANT HWY and W 170 ST,D,BX043,1005914.681,245389.1881,1005923.344,245415.0433,EDWARD L GRANT HWY,W 170 ST,POINT (-73.92170414499998 40.84019353700006)
10340016,R,NW,22561,NW corner of AV A and E 11 ST,D,MN034,989278.1159,204738.6673,989279.8128,204699.1999,AV A,E 11 ST,POINT (-73.98185999099996 40.72864382600005)
10230267,H,E,25306,E corner of WEST ST and 10 AV,B,MN023,981608.9101,208465.2987,981521.9618,208409.4474,WEST ST,10 AV,POINT (-74.00953197099994 40.73887354800007)
10610137,H,NW,4518,NW corner of 2 AV and E 23 ST,D,MN061,989513.4629,208198.4865,989523.6246,208155.1608,2 AV,E 23 ST,POINT (-73.98100815199996 40.73814004400003)
20830037,S,Direction TBD,10099,Location Description T/K,D,BX083,1010662.502,268731.4961,1010653.291,268684.5964,Street Name TBD,,POINT (-73.90445326799994 40.90424806200008)
20620122,R,E,23344,E corner of E 180 ST and CROTONA PKWY,D,BX062,1016377.504,247480.5208,1016342.426,247464.41,E 180 ST,CROTONA PKWY,POINT (-73.88388096499995 40.845901765000065)
20730060,S,SW,9975,SW corner of E GUN HILL RD and DECATUR AV,D,BX073,1019433.924,259410.9789,1019467.439,259424.7863,E GUN HILL RD,DECATUR AV,POINT (-73.87277133599997 40.87863559400006)
10230002,S,E,306,E corner of WEST ST and BETHUNE ST,D,MN023,981568.9952,207734.224,981550.7042,207754.3217,WEST ST,BETHUNE ST,POINT (-74.00967571499996 40.73686691700004)
10830062,R,NE,19914,NE corner of 2 AV and E 81 ST,D,MN083,997072.5944,221493.2027,997002.7891,221508.9862,2 AV,E 81 ST,POINT (-73.95370554699997 40.77462292500008)
30410098,R,S,22524,S corner of WILSON AV and HART ST,D,BKN041,1005173.398,194267.1394,1005165.306,194307.0688,WILSON AV,HART ST,POINT (-73.92454232899996 40.69987867200007)
30810071,S,E,10072,E corner of FLATBUSH AV and 6 AV,D,BKN081,991325.5295,187133.9575,991295.688,187130.4526,FLATBUSH AV,6 AV,POINT (-73.97449141199996 40.68032163200007)
10620241,R,NE,3569,NE corner of 3 AV and E 36 ST,D,MN062,990671.2696,211426.113,990615.65,211436.4568,3 AV,E 36 ST,POINT (-73.97682710599997 40.74699831000004)
10920085,S,Direction TBD,5629,Location Description T/K,D,MN092,997930.4303,238330.0779,997902.4057,238345.6352,Street Name TBD,,POINT (-73.95057403799996 40.82083428100003)
10320084,R,SE,23008,SE corner of RIVINGTON ST and CLINTON ST,D,MN032,988410.1442,201208.3106,988397.4261,201237.7633,RIVINGTON ST,CLINTON ST,POINT (-73.98499381699997 40.71895430100005)
40320174,S,SE,66799,SE corner of 69 ST and 34 AV,D,QW032,1012829.716,213360.6363,1012778.253,213402.8859,69 ST,34 AV,POINT (-73.89684916399995 40.752264237000084)
31240074,S,S,25606,S corner of 60 ST and 16 AV,D,BKS124,986494.2927,166836.0371,986490.0775,166893.0354,60 ST,16 AV,POINT (-73.99191664799997 40.62461079800005)
10850275,H,SE,56354,SE corner of 5 AV and E 90 ST,D,MN085,995758.9435,224881.0027,995742.8474,224917.5686,5 AV,E 90 ST,POINT (-73.95844267299998 40.78392334900008)
31750068,S,SE,13402,SE corner of CLARENDON RD and UTICA AV,D,BKN175,1003850.671,174011.51,1003823.884,174038.2543,CLARENDON RD,UTICA AV,POINT (-73.92937156799997 40.64428454800003)
31160049,H,NW,17024,NW corner of AV U and W 5 ST,D,BKS116,990733.778,156687.5256,990751.2435,156662.2422,AV U,W 5 ST,POINT (-73.97665415799997 40.596753127000056)
40410087,H,Direction TBD,18105,Location Description T/K,B,QW041,1016364.906,211448.4748,1016427.207,211456.3413,Street Name TBD,,POINT (-73.88409880899997 40.74700370700003)
30110092,R,SW,51790,SW corner of MANHATTAN AV and BOX ST,D,BKN011,996551.9344,207829.2297,996577.6686,207866.146,MANHATTAN AV,BOX ST,POINT (-73.95561038499994 40.73711953600008)
50110038,R,NW,21798,NW corner of BAY ST and WAVE ST,D,SI011,962920.3812,168714.4543,962947.8277,168692.2348,BAY ST,WAVE ST,POINT (-74.07684473099994 40.62974126100005)
10110084,S,SW,5237,SW corner of PEARL ST and FRANKFORT ST,D,MN011,983697.4184,197763.8178,983749.5318,197770.2013,PEARL ST,FRANKFORT ST,POINT (-74.00199458999998 40.70950094900007)
10730222,H,SW,37720,SW corner of W 86 ST and BROADWAY,B,MN073,990626.8973,226430.9727,990690.8365,226480.3575,W 86 ST,BROADWAY,POINT (-73.97697301199997 40.78818279600006)
40910086,S,SW,12759,SW corner of 101 AV and WOODHAVEN BLVD,D,QW091,1026893.413,188524.98,1026882.706,188554.5114,101 AV,WOODHAVEN BLVD,POINT (-73.84624672199999 40.68403978300006)
